EAL: Detected CPU lcores: 6
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:1a:00.1 (socket -1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.004393; avg_replies=0.000000; pps=98793.965323;
ndpip_rx_thread: avg_burst=0.021275; avg_replies=0.000000; pps=362875.983671;
ndpip_rx_thread: avg_burst=0.017886; avg_replies=0.000000; pps=349992.964651;
ndpip_rx_thread: avg_burst=0.019271; avg_replies=0.000000; pps=368625.995945;
ndpip_rx_thread: avg_burst=0.019365; avg_replies=0.000000; pps=370206.894861;
ndpip_rx_thread: avg_burst=0.019370; avg_replies=0.000000; pps=370418.908877;
ndpip_rx_thread: avg_burst=0.017868; avg_replies=0.000000; pps=349816.998951;
ndpip_rx_thread: avg_burst=0.019371; avg_replies=0.000000; pps=370288.998149;
ndpip_rx_thread: avg_burst=0.019255; avg_replies=0.000000; pps=368801.997418;
ndpip_rx_thread: avg_burst=0.019218; avg_replies=0.000000; pps=368272.987110;
ndpip_rx_thread: avg_burst=0.017815; avg_replies=0.000000; pps=349000.975570;
ndpip_rx_thread: avg_burst=0.019301; avg_replies=0.000000; pps=369270.985968;
ndpip_rx_thread: avg_burst=0.019213; avg_replies=0.000000; pps=367808.988598;
ndpip_rx_thread: avg_burst=0.019177; avg_replies=0.000000; pps=367626.999265;
ndpip_rx_thread: avg_burst=0.007098; avg_replies=0.000000; pps=167865.996139;
