EAL: Detected CPU lcores: 6
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:1a:00.1 (socket -1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.000077; avg_replies=0.000000; pps=1884.999930;
ndpip_rx_thread: avg_burst=0.000311; avg_replies=0.000000; pps=7568.999977;
ndpip_rx_thread: avg_burst=0.000274; avg_replies=0.000000; pps=7458.999955;
ndpip_rx_thread: avg_burst=0.000273; avg_replies=0.000000; pps=7442.999680;
ndpip_rx_thread: avg_burst=0.000273; avg_replies=0.000000; pps=7445.999881;
ndpip_rx_thread: avg_burst=0.000274; avg_replies=0.000000; pps=7456.996048;
ndpip_rx_thread: avg_burst=0.000274; avg_replies=0.000000; pps=7475.999738;
ndpip_rx_thread: avg_burst=0.000276; avg_replies=0.000000; pps=7521.999880;
ndpip_rx_thread: avg_burst=0.000278; avg_replies=0.000000; pps=7567.999781;
ndpip_rx_thread: avg_burst=0.000279; avg_replies=0.000000; pps=7608.999878;
ndpip_rx_thread: avg_burst=0.000278; avg_replies=0.000000; pps=7565.999887;
ndpip_rx_thread: avg_burst=0.000274; avg_replies=0.000000; pps=7475.999776;
ndpip_rx_thread: avg_burst=0.000274; avg_replies=0.000000; pps=7476.999678;
ndpip_rx_thread: avg_burst=0.000184; avg_replies=0.000000; pps=5034.999924;
