EAL: Detected CPU lcores: 6
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:1a:00.1 (socket -1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.006764; avg_replies=0.000000; pps=146883.919948;
ndpip_rx_thread: avg_burst=0.037867; avg_replies=0.000000; pps=539348.981123;
ndpip_rx_thread: avg_burst=0.035211; avg_replies=0.000000; pps=558827.980441;
ndpip_rx_thread: avg_burst=0.037118; avg_replies=0.000000; pps=576283.999424;
ndpip_rx_thread: avg_burst=0.037230; avg_replies=0.000000; pps=576765.918099;
ndpip_rx_thread: avg_burst=0.035234; avg_replies=0.000000; pps=558973.897708;
ndpip_rx_thread: avg_burst=0.035427; avg_replies=0.000000; pps=560920.991025;
ndpip_rx_thread: avg_burst=0.035356; avg_replies=0.000000; pps=560141.982636;
ndpip_rx_thread: avg_burst=0.035242; avg_replies=0.000000; pps=558737.675932;
ndpip_rx_thread: avg_burst=0.035323; avg_replies=0.000000; pps=559768.966414;
ndpip_rx_thread: avg_burst=0.038892; avg_replies=0.000000; pps=590668.958653;
ndpip_rx_thread: avg_burst=0.035876; avg_replies=0.000000; pps=565529.989820;
ndpip_rx_thread: avg_burst=0.010737; avg_replies=0.000000; pps=240613.989894;
