EAL: Detected CPU lcores: 6
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:1a:00.1 (socket -1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.000077; avg_replies=0.000000; pps=1877.999251;
ndpip_rx_thread: avg_burst=0.000312; avg_replies=0.000000; pps=7591.999848;
ndpip_rx_thread: avg_burst=0.000279; avg_replies=0.000000; pps=7595.999734;
ndpip_rx_thread: avg_burst=0.000278; avg_replies=0.000000; pps=7589.999772;
ndpip_rx_thread: avg_burst=0.000278; avg_replies=0.000000; pps=7581.999992;
ndpip_rx_thread: avg_burst=0.000277; avg_replies=0.000000; pps=7545.999819;
ndpip_rx_thread: avg_burst=0.000277; avg_replies=0.000000; pps=7553.999940;
ndpip_rx_thread: avg_burst=0.000278; avg_replies=0.000000; pps=7585.999719;
ndpip_rx_thread: avg_burst=0.000277; avg_replies=0.000000; pps=7547.999660;
ndpip_rx_thread: avg_burst=0.000275; avg_replies=0.000000; pps=7487.999843;
ndpip_rx_thread: avg_burst=0.000279; avg_replies=0.000000; pps=7595.999970;
ndpip_rx_thread: avg_burst=0.000273; avg_replies=0.000000; pps=7453.999717;
ndpip_rx_thread: avg_burst=0.000274; avg_replies=0.000000; pps=7481.999723;
ndpip_rx_thread: avg_burst=0.000279; avg_replies=0.000000; pps=7591.999749;
ndpip_rx_thread: avg_burst=0.000279; avg_replies=0.000000; pps=7593.999658;
ndpip_rx_thread: avg_burst=0.000279; avg_replies=0.000000; pps=7595.999742;
ndpip_rx_thread: avg_burst=0.000039; avg_replies=0.000000; pps=1057.999957;
