EAL: Detected CPU lcores: 6
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:1a:00.1 (socket -1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.002013; avg_replies=0.000000; pps=47352.976560;
ndpip_rx_thread: avg_burst=0.007689; avg_replies=0.000000; pps=162330.988637;
ndpip_rx_thread: avg_burst=0.006990; avg_replies=0.000000; pps=165147.994220;
ndpip_rx_thread: avg_burst=0.007465; avg_replies=0.000000; pps=174839.994055;
ndpip_rx_thread: avg_burst=0.006974; avg_replies=0.000000; pps=164925.999010;
ndpip_rx_thread: avg_burst=0.007000; avg_replies=0.000000; pps=165480.995532;
ndpip_rx_thread: avg_burst=0.007113; avg_replies=0.000000; pps=167744.993290;
ndpip_rx_thread: avg_burst=0.007296; avg_replies=0.000000; pps=171440.953197;
ndpip_rx_thread: avg_burst=0.006925; avg_replies=0.000000; pps=163953.992786;
ndpip_rx_thread: avg_burst=0.006966; avg_replies=0.000000; pps=164775.971988;
ndpip_rx_thread: avg_burst=0.007412; avg_replies=0.000000; pps=173786.994786;
ndpip_rx_thread: avg_burst=0.006922; avg_replies=0.000000; pps=163890.994100;
ndpip_rx_thread: avg_burst=0.003926; avg_replies=0.000000; pps=98786.997530;
