EAL: Detected CPU lcores: 6
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:1a:00.1 (socket -1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.000153; avg_replies=0.000000; pps=3749.999831;
ndpip_rx_thread: avg_burst=0.000624; avg_replies=0.000000; pps=15095.999351;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15083.999532;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15095.999789;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15093.999879;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15101.999728;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15084.999744;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15082.999321;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15083.999759;
ndpip_rx_thread: avg_burst=0.000556; avg_replies=0.000000; pps=15053.999985;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15083.999608;
ndpip_rx_thread: avg_burst=0.000558; avg_replies=0.000000; pps=15117.999426;
ndpip_rx_thread: avg_burst=0.000557; avg_replies=0.000000; pps=15095.999683;
ndpip_rx_thread: avg_burst=0.000558; avg_replies=0.000000; pps=15109.999577;
ndpip_rx_thread: avg_burst=0.000558; avg_replies=0.000000; pps=15109.999426;
ndpip_rx_thread: avg_burst=0.000429; avg_replies=0.000000; pps=11643.999616;
