EAL: Detected CPU lcores: 16
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Probe PCI driver: net_ice (8086:1592) device: 0000:65:00.0 (socket 0)
ice_load_pkg_type(): Active package is: 1.3.30.0, ICE OS Default Package (single VLAN mode)
ice_set_rx_function(): Using AVX2 Vector Rx (port 0).
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.001681; avg_replies=0.000000; pps=109270.282505;
ndpip_rx_thread: avg_burst=0.005736; avg_replies=0.000000; pps=207435.383737;
ndpip_rx_thread: avg_burst=0.005616; avg_replies=0.000000; pps=203605.136409;
ndpip_rx_thread: avg_burst=0.005575; avg_replies=0.000000; pps=202202.307948;
ndpip_rx_thread: avg_burst=0.005532; avg_replies=0.000000; pps=200785.940910;
ndpip_rx_thread: avg_burst=0.005487; avg_replies=0.000000; pps=199290.114207;
ndpip_rx_thread: avg_burst=0.005448; avg_replies=0.000000; pps=198098.171157;
ndpip_rx_thread: avg_burst=0.005445; avg_replies=0.000000; pps=197907.227178;
ndpip_rx_thread: avg_burst=0.005378; avg_replies=0.000000; pps=195883.768635;
ndpip_rx_thread: avg_burst=0.005376; avg_replies=0.000000; pps=195848.748604;
ndpip_rx_thread: avg_burst=0.005360; avg_replies=0.000000; pps=195348.195776;
ndpip_rx_thread: avg_burst=0.005288; avg_replies=0.000000; pps=193085.526554;
ndpip_rx_thread: avg_burst=0.005232; avg_replies=0.000000; pps=190987.386835;
ndpip_rx_thread: avg_burst=0.005243; avg_replies=0.000000; pps=191324.309476;
ndpip_rx_thread: avg_burst=0.004167; avg_replies=0.000000; pps=173845.960238;
