EAL: Detected CPU lcores: 10
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:16:00.0 (socket 0)
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999795; burst_tsc=40.399813;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999863; burst_tsc=40.395475;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999968; burst_tsc=40.126748;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999853; burst_tsc=40.271317;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999926; burst_tsc=40.127789;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=1.999344; burst_tsc=40.245366;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=1.999324; burst_tsc=39.531492;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=1.999717; burst_tsc=39.608304;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=1.999342; burst_tsc=39.245049;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=1.999559; burst_tsc=40.237945;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999901; burst_tsc=40.040928;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999679; burst_tsc=40.147237;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=1.999616; burst_tsc=40.066953;
pps=0; bps=0;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=325857; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=325889; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=325921; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=325953; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326049; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326081; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326113; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326145; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326177; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326209; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326241; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326273; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326305; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326337; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326369; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326401; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326433; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326465; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326497; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326529; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326561; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326593; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326625; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326657; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326689; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326721; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326753; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326785; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326817; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326849; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326881; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326913; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326945; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=326977; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327009; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327041; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327073; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327105; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327137; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327169; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327201; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327233; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327265; expected_seq=325761;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=327297; expected_seq=325761;
