EAL: Detected CPU lcores: 10
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:16:00.0 (socket 0)
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999722; burst_tsc=39.959775;
pps=0; bps=0;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=617729; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=617793; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=617857; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=617921; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618049; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618113; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618177; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618241; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618305; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618369; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618433; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618497; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618561; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618625; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618689; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618753; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618817; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618881; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=618945; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619009; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619073; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619137; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619201; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619265; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619329; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619393; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619457; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619521; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619585; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619649; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619713; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=619777; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=620737; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=620801; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=620865; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=620929; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=621057; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=621121; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=621185; expected_seq=616833;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=621249; expected_seq=616833;
