EAL: Detected CPU lcores: 10
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:16:00.0 (socket 0)
ndpip_rx_thread: avg_burst=0.000010; avg_replies=0.000000; pps=349.973603; burst_tsc=41.733572;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999852; burst_tsc=38.155076;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999841; burst_tsc=38.001895;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999684; burst_tsc=37.679411;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999156; burst_tsc=37.678034;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999683; burst_tsc=38.466128;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999690; burst_tsc=38.427753;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.998997; burst_tsc=38.379997;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999559; burst_tsc=38.314186;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999244; burst_tsc=38.210753;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999613; burst_tsc=38.266602;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999665; burst_tsc=37.896797;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999732; burst_tsc=37.906296;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999786; burst_tsc=37.916565;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999788; burst_tsc=37.677668;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999920; burst_tsc=38.241956;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999358; burst_tsc=37.682792;
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=3.999840; burst_tsc=38.260616;
