EAL: Detected CPU lcores: 10
EAL: Detected NUMA nodes: 1
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'VA'
EAL: VFIO support initialized
EAL: Using IOMMU type 1 (Type 1)
EAL: Ignore mapping IO port bar(2)
EAL: Probe PCI driver: net_ixgbe (8086:10fb) device: 0000:16:00.0 (socket 0)
ndpip_rx_thread: avg_burst=0.000000; avg_replies=0.000000; pps=0.999677; burst_tsc=33.252187;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548129; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548161; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548193; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548225; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548257; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548289; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548321; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548353; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548385; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548417; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548449; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548705; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548737; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548769; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548801; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548865; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548897; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548929; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548961; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=548993; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549025; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549057; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549089; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549121; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549153; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549185; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549217; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549249; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549281; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549313; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549345; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549377; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549409; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549441; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549473; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549505; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549537; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549569; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549601; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549633; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549665; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549697; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=549729; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550081; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550113; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550145; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550177; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550273; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550305; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550337; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550369; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550401; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550433; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550465; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550497; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550529; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550561; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550593; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550625; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550657; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550689; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550721; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550753; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550785; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550817; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550849; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550881; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550913; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550945; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=550977; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=551009; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=551041; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=551073; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=551105; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=551137; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552673; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552705; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552737; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552769; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552865; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552897; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552929; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552961; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=552993; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553025; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553057; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553089; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553121; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553153; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553185; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553217; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553249; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553281; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553313; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553345; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553377; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553409; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553441; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553473; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553505; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553537; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553569; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553601; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553633; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553665; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553697; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=553729; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554081; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554113; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554145; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554177; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554273; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554305; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554337; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554369; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554401; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554433; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554465; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554497; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554529; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554561; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554593; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554625; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554657; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554689; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554721; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554753; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554785; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554817; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554849; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554881; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554913; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554945; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=554977; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555009; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555041; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555073; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555105; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555137; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555233; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555265; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555297; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555361; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555457; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555489; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555521; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555553; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555585; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555617; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555649; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555681; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555713; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555745; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555777; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555809; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555841; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555873; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555905; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555937; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=555969; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556001; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556033; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556065; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556097; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556129; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556161; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556193; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556225; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556257; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556289; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556321; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556353; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556385; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556417; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556449; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556481; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556513; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556545; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556577; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556609; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556641; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556673; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556705; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556737; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556769; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556801; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556833; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556865; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556897; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556929; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556961; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=556993; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557025; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557057; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557089; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557121; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557153; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557185; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557217; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557249; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557281; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557313; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557345; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557409; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557441; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557473; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557505; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557601; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557633; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557665; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557697; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557729; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557761; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557793; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557825; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557857; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557889; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557921; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557953; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=557985; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558017; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558049; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558081; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558113; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558145; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558177; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558209; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558241; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558273; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558305; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558337; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558369; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558401; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558433; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=558465; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=559009; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=559041; expected_seq=547169;
ndpip_tcp_feed: Unseen segment: local_port=4112; remote_port=46759; seq=559073; expected_seq=547169;
