EAL: Detected CPU lcores: 128
EAL: Detected NUMA nodes: 2
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'PA'
EAL: VFIO support initialized
EAL: Probe PCI driver: mlx5_pci (15b3:101d) device: 0000:ca:00.0 (socket 1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.001411; avg_replies=0.000000; pps=27920.999888;
ndpip_rx_thread: avg_burst=0.001337; avg_replies=0.000000; pps=27076.999594;
ndpip_rx_thread: avg_burst=0.001347; avg_replies=0.000000; pps=27240.999809;
ndpip_rx_thread: avg_burst=0.001386; avg_replies=0.000000; pps=28057.999214;
ndpip_rx_thread: avg_burst=0.001351; avg_replies=0.000000; pps=27324.999426;
ndpip_rx_thread: avg_burst=0.001346; avg_replies=0.000000; pps=27246.999401;
ndpip_rx_thread: avg_burst=0.001388; avg_replies=0.000000; pps=28080.999045;
ndpip_rx_thread: avg_burst=0.001343; avg_replies=0.000000; pps=27190.999130;
ndpip_rx_thread: avg_burst=0.001347; avg_replies=0.000000; pps=27256.999210;
ndpip_rx_thread: avg_burst=0.001387; avg_replies=0.000000; pps=28061.999270;
ndpip_rx_thread: avg_burst=0.001343; avg_replies=0.000000; pps=27210.999565;
ndpip_rx_thread: avg_burst=0.001343; avg_replies=0.000000; pps=27206.998857;
ndpip_rx_thread: avg_burst=0.001387; avg_replies=0.000000; pps=28031.999047;
ndpip_rx_thread: avg_burst=0.001347; avg_replies=0.000000; pps=27159.998805;
ndpip_rx_thread: avg_burst=0.001343; avg_replies=0.000000; pps=27180.998722;
ndpip_rx_thread: avg_burst=0.001386; avg_replies=0.000000; pps=28019.998767;
ndpip_rx_thread: avg_burst=0.001345; avg_replies=0.000000; pps=27192.999211;
ndpip_rx_thread: avg_burst=0.001344; avg_replies=0.000000; pps=27162.998886;
