EAL: Detected CPU lcores: 128
EAL: Detected NUMA nodes: 2
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'PA'
EAL: VFIO support initialized
EAL: Probe PCI driver: mlx5_pci (15b3:101d) device: 0000:ca:00.0 (socket 1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.002015; avg_replies=0.000000; pps=39150.998277;
ndpip_rx_thread: avg_burst=0.001973; avg_replies=0.000000; pps=39182.998080;
ndpip_rx_thread: avg_burst=0.001971; avg_replies=0.000000; pps=39167.999491;
ndpip_rx_thread: avg_burst=0.001970; avg_replies=0.000000; pps=39169.999295;
ndpip_rx_thread: avg_burst=0.001971; avg_replies=0.000000; pps=39165.999922;
ndpip_rx_thread: avg_burst=0.001967; avg_replies=0.000000; pps=39081.998280;
ndpip_rx_thread: avg_burst=0.001968; avg_replies=0.000000; pps=39122.998709;
ndpip_rx_thread: avg_burst=0.001971; avg_replies=0.000000; pps=39175.998080;
ndpip_rx_thread: avg_burst=0.001970; avg_replies=0.000000; pps=39131.999491;
ndpip_rx_thread: avg_burst=0.001970; avg_replies=0.000000; pps=39181.998276;
ndpip_rx_thread: avg_burst=0.001972; avg_replies=0.000000; pps=39175.999647;
ndpip_rx_thread: avg_burst=0.001970; avg_replies=0.000000; pps=39175.989305;
ndpip_rx_thread: avg_burst=0.001970; avg_replies=0.000000; pps=39174.998355;
ndpip_rx_thread: avg_burst=0.001971; avg_replies=0.000000; pps=39166.999765;
ndpip_rx_thread: avg_burst=0.001971; avg_replies=0.000000; pps=39171.999765;
ndpip_rx_thread: avg_burst=0.001972; avg_replies=0.000000; pps=39177.999334;
ndpip_rx_thread: avg_burst=0.001971; avg_replies=0.000000; pps=39179.999922;
ndpip_rx_thread: avg_burst=0.001969; avg_replies=0.000000; pps=39131.998670;
