EAL: Detected CPU lcores: 128
EAL: Detected NUMA nodes: 2
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'PA'
EAL: VFIO support initialized
EAL: Probe PCI driver: mlx5_pci (15b3:101d) device: 0000:ca:00.0 (socket 1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.003776; avg_replies=0.000000; pps=71865.999569;
ndpip_rx_thread: avg_burst=0.003689; avg_replies=0.000000; pps=71856.998850;
ndpip_rx_thread: avg_burst=0.003681; avg_replies=0.000000; pps=71754.997489;
ndpip_rx_thread: avg_burst=0.003693; avg_replies=0.000000; pps=71926.998418;
ndpip_rx_thread: avg_burst=0.003689; avg_replies=0.000000; pps=71910.999425;
ndpip_rx_thread: avg_burst=0.003686; avg_replies=0.000000; pps=71848.997773;
ndpip_rx_thread: avg_burst=0.003683; avg_replies=0.000000; pps=71815.998348;
ndpip_rx_thread: avg_burst=0.003685; avg_replies=0.000000; pps=71834.999425;
ndpip_rx_thread: avg_burst=0.003687; avg_replies=0.000000; pps=71859.998347;
ndpip_rx_thread: avg_burst=0.003556; avg_replies=0.000000; pps=69137.998963;
ndpip_rx_thread: avg_burst=0.003691; avg_replies=0.000000; pps=71928.998274;
ndpip_rx_thread: avg_burst=0.003691; avg_replies=0.000000; pps=71932.999137;
ndpip_rx_thread: avg_burst=0.003686; avg_replies=0.000000; pps=71826.997630;
ndpip_rx_thread: avg_burst=0.003690; avg_replies=0.000000; pps=71940.998345;
ndpip_rx_thread: avg_burst=0.003690; avg_replies=0.000000; pps=71946.997122;
ndpip_rx_thread: avg_burst=0.003693; avg_replies=0.000000; pps=71939.996691;
ndpip_rx_thread: avg_burst=0.003693; avg_replies=0.000000; pps=71946.997698;
ndpip_rx_thread: avg_burst=0.003683; avg_replies=0.000000; pps=71782.999928;
