EAL: Detected CPU lcores: 128
EAL: Detected NUMA nodes: 2
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'PA'
EAL: VFIO support initialized
EAL: Probe PCI driver: mlx5_pci (15b3:101d) device: 0000:ca:00.0 (socket 1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.001344; avg_replies=0.000000; pps=26625.999334;
ndpip_rx_thread: avg_burst=0.001271; avg_replies=0.000000; pps=25767.999201;
ndpip_rx_thread: avg_burst=0.001318; avg_replies=0.000000; pps=26723.998771;
ndpip_rx_thread: avg_burst=0.001275; avg_replies=0.000000; pps=25859.999690;
ndpip_rx_thread: avg_burst=0.001286; avg_replies=0.000000; pps=26014.999115;
ndpip_rx_thread: avg_burst=0.001310; avg_replies=0.000000; pps=26543.999018;
ndpip_rx_thread: avg_burst=0.001276; avg_replies=0.000000; pps=25884.999094;
ndpip_rx_thread: avg_burst=0.001319; avg_replies=0.000000; pps=26688.999173;
ndpip_rx_thread: avg_burst=0.001276; avg_replies=0.000000; pps=25890.999663;
ndpip_rx_thread: avg_burst=0.001278; avg_replies=0.000000; pps=25928.999948;
ndpip_rx_thread: avg_burst=0.001314; avg_replies=0.000000; pps=26635.999947;
ndpip_rx_thread: avg_burst=0.001276; avg_replies=0.000000; pps=25897.998757;
ndpip_rx_thread: avg_burst=0.001319; avg_replies=0.000000; pps=26721.998691;
ndpip_rx_thread: avg_burst=0.001279; avg_replies=0.000000; pps=25873.999534;
ndpip_rx_thread: avg_burst=0.001278; avg_replies=0.000000; pps=25894.998938;
ndpip_rx_thread: avg_burst=0.001317; avg_replies=0.000000; pps=26689.999173;
ndpip_rx_thread: avg_burst=0.001278; avg_replies=0.000000; pps=25883.998887;
ndpip_rx_thread: avg_burst=0.001318; avg_replies=0.000000; pps=26690.999573;
