EAL: Detected CPU lcores: 128
EAL: Detected NUMA nodes: 2
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'PA'
EAL: VFIO support initialized
EAL: Probe PCI driver: mlx5_pci (15b3:101d) device: 0000:ca:00.0 (socket 1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.001348; avg_replies=0.000000; pps=26685.998799;
ndpip_rx_thread: avg_burst=0.001272; avg_replies=0.000000; pps=25775.999536;
ndpip_rx_thread: avg_burst=0.001322; avg_replies=0.000000; pps=26770.999063;
ndpip_rx_thread: avg_burst=0.001279; avg_replies=0.000000; pps=25941.999507;
ndpip_rx_thread: avg_burst=0.001285; avg_replies=0.000000; pps=26003.999168;
ndpip_rx_thread: avg_burst=0.001322; avg_replies=0.000000; pps=26784.999250;
ndpip_rx_thread: avg_burst=0.001282; avg_replies=0.000000; pps=25980.998753;
ndpip_rx_thread: avg_burst=0.001322; avg_replies=0.000000; pps=26760.998903;
ndpip_rx_thread: avg_burst=0.001282; avg_replies=0.000000; pps=25964.998780;
ndpip_rx_thread: avg_burst=0.001281; avg_replies=0.000000; pps=25961.999065;
ndpip_rx_thread: avg_burst=0.001320; avg_replies=0.000000; pps=26752.998983;
ndpip_rx_thread: avg_burst=0.001282; avg_replies=0.000000; pps=25957.999014;
ndpip_rx_thread: avg_burst=0.001322; avg_replies=0.000000; pps=26779.999625;
ndpip_rx_thread: avg_burst=0.001284; avg_replies=0.000000; pps=25933.999922;
ndpip_rx_thread: avg_burst=0.001282; avg_replies=0.000000; pps=25956.998650;
ndpip_rx_thread: avg_burst=0.001322; avg_replies=0.000000; pps=26761.999144;
ndpip_rx_thread: avg_burst=0.001281; avg_replies=0.000000; pps=25949.999351;
ndpip_rx_thread: avg_burst=0.001318; avg_replies=0.000000; pps=26678.998960;
