EAL: Detected CPU lcores: 128
EAL: Detected NUMA nodes: 2
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'PA'
EAL: VFIO support initialized
EAL: Probe PCI driver: mlx5_pci (15b3:101d) device: 0000:ca:00.0 (socket 1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.001395; avg_replies=0.000000; pps=27584.999641;
ndpip_rx_thread: avg_burst=0.001316; avg_replies=0.000000; pps=26635.998695;
ndpip_rx_thread: avg_burst=0.001359; avg_replies=0.000000; pps=27456.999176;
ndpip_rx_thread: avg_burst=0.001332; avg_replies=0.000000; pps=26963.999434;
ndpip_rx_thread: avg_burst=0.001325; avg_replies=0.000000; pps=26777.999009;
ndpip_rx_thread: avg_burst=0.001365; avg_replies=0.000000; pps=27599.999476;
ndpip_rx_thread: avg_burst=0.001326; avg_replies=0.000000; pps=26820.999759;
ndpip_rx_thread: avg_burst=0.001321; avg_replies=0.000000; pps=26730.999038;
ndpip_rx_thread: avg_burst=0.001370; avg_replies=0.000000; pps=27647.999171;
ndpip_rx_thread: avg_burst=0.001321; avg_replies=0.000000; pps=26714.998771;
ndpip_rx_thread: avg_burst=0.001324; avg_replies=0.000000; pps=26762.999331;
ndpip_rx_thread: avg_burst=0.001368; avg_replies=0.000000; pps=27608.998785;
ndpip_rx_thread: avg_burst=0.001324; avg_replies=0.000000; pps=26783.999491;
ndpip_rx_thread: avg_burst=0.001328; avg_replies=0.000000; pps=26798.999223;
ndpip_rx_thread: avg_burst=0.001367; avg_replies=0.000000; pps=27624.999116;
ndpip_rx_thread: avg_burst=0.001325; avg_replies=0.000000; pps=26795.999116;
ndpip_rx_thread: avg_burst=0.001324; avg_replies=0.000000; pps=26785.998768;
ndpip_rx_thread: avg_burst=0.001363; avg_replies=0.000000; pps=27540.999642;
