EAL: Detected CPU lcores: 128
EAL: Detected NUMA nodes: 2
EAL: Detected static linkage of DPDK
EAL: Multi-process socket /var/run/dpdk/rte/mp_socket
EAL: Selected IOVA mode 'PA'
EAL: VFIO support initialized
EAL: Probe PCI driver: mlx5_pci (15b3:101d) device: 0000:ca:00.0 (socket 1)
app-ndpiptest: connected
ndpip_rx_thread: avg_burst=0.002762; avg_replies=0.000000; pps=53143.999947;
ndpip_rx_thread: avg_burst=0.002702; avg_replies=0.000000; pps=53237.997817;
ndpip_rx_thread: avg_burst=0.002698; avg_replies=0.000000; pps=53189.997713;
ndpip_rx_thread: avg_burst=0.002699; avg_replies=0.000000; pps=53185.997607;
ndpip_rx_thread: avg_burst=0.002701; avg_replies=0.000000; pps=53238.997445;
ndpip_rx_thread: avg_burst=0.002699; avg_replies=0.000000; pps=53236.999894;
ndpip_rx_thread: avg_burst=0.002703; avg_replies=0.000000; pps=53233.999414;
ndpip_rx_thread: avg_burst=0.002699; avg_replies=0.000000; pps=53181.998777;
ndpip_rx_thread: avg_burst=0.002698; avg_replies=0.000000; pps=53175.999468;
ndpip_rx_thread: avg_burst=0.002701; avg_replies=0.000000; pps=53238.998776;
ndpip_rx_thread: avg_burst=0.002702; avg_replies=0.000000; pps=53235.998509;
ndpip_rx_thread: avg_burst=0.002701; avg_replies=0.000000; pps=53237.997604;
ndpip_rx_thread: avg_burst=0.002702; avg_replies=0.000000; pps=53243.999574;
ndpip_rx_thread: avg_burst=0.002607; avg_replies=0.000000; pps=51363.999795;
ndpip_rx_thread: avg_burst=0.002698; avg_replies=0.000000; pps=53190.995692;
ndpip_rx_thread: avg_burst=0.002702; avg_replies=0.000000; pps=53231.998722;
ndpip_rx_thread: avg_burst=0.002696; avg_replies=0.000000; pps=53182.997819;
ndpip_rx_thread: avg_burst=0.002696; avg_replies=0.000000; pps=53124.999947;
